"business_name","website","industry","city","state"
"The UPS Store","http://www.theupsstorelocal.com/6120","Air Cargo Agents","Phoenix","FL"
"Pilot Air Freight","http://www.pilotdelivers.com","Air Cargo Agents","Phoenix","FL"
"Freight Shipping Trucking Quote - Phoenix, AZ","https://api.superpages.com/xml/search?SRC=ypintfeed&subaffiliate=DXC&PGID=e02.7182.8182845904523&SPGID=1564493744251.06796ec8&ADID=5940633&DEST=http%3A%2F%2Fwww.shipatrn.com&C=Air%20Cargo%20Agents&T=Phoenix&S=AZ&PH=(800)%20424-7408&FL=url&TL=off&position=2&PS=30&PI=1&Results=FEED_CLCK&uid=06796ec8-3e58-478d-9fa3-6b795732d1a3&REF=&IP=108.188.128.146&UserAgent=Mozilla%2F5.0%20(X11%3B%20Linux%20x86_64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F64.0.3282.140%20Safari%2F537.36","Air Cargo Agents","Phoenix","FL"
"Freight Shipping Trucking Quote - Maricopa, TX","https://api.superpages.com/xml/search?SRC=ypintfeed&subaffiliate=DXC&PGID=e02.7182.8182845904523&SPGID=1564493744252.06796ec8&ADID=5940749&DEST=http%3A%2F%2Fwww.shipatrn.com&C=Air%20Cargo%20Agents&T=Phoenix&S=AZ&PH=(800)%20424-7408&FL=url&TL=off&position=3&PS=30&PI=1&Results=FEED_CLCK&uid=06796ec8-3e58-478d-9fa3-6b795732d1a3&REF=&IP=108.188.128.146&UserAgent=Mozilla%2F5.0%20(X11%3B%20Linux%20x86_64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F64.0.3282.140%20Safari%2F537.36","Air Cargo Agents","Phoenix","FL"
"Freight Shipping Trucking Quote - Phoenix, AZ","https://api.superpages.com/xml/search?SRC=ypintfeed&subaffiliate=DXC&PGID=e02.7182.8182845904523&SPGID=1564493744253.06796ec8&ADID=5940637&DEST=http%3A%2F%2Fwww.shipatrn.com&C=Air%20Cargo%20Agents&T=Phoenix&S=AZ&PH=(800)%20424-7408&FL=url&TL=off&position=4&PS=30&PI=1&Results=FEED_CLCK&uid=06796ec8-3e58-478d-9fa3-6b795732d1a3&REF=&IP=108.188.128.146&UserAgent=Mozilla%2F5.0%20(X11%3B%20Linux%20x86_64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F64.0.3282.140%20Safari%2F537.36","Air Cargo Agents","Phoenix","FL"
"Arizona Storage Rental Inc","http://www.azstoragerental.com","Air Cargo Agents","Phoenix","FL"
"Craters & Freighters","http://www.cratersandfreightersphoenix.com","Air Cargo Agents","Phoenix","FL"
"Express Packaging & Crating Inc.","http://www.expresspackandcrate.com","Air Cargo Agents","Phoenix","FL"
"Felix Express Service","http://www.felixexpress.com","Air Cargo Agents","Phoenix","FL"
"Land Air Express New England","http://www.landairexpress.com","Air Cargo Agents","Phoenix","FL"
"Air Cargo Transit Inc","http://actlogistics.com","Air Cargo Agents","Phoenix","FL"
"TCH Inc.","http://www.tch-inc.com","Air Cargo Agents","Phoenix","FL"
"Land Air Express Inc","http://landairexpress.com","Air Cargo Agents","Phoenix","FL"
"Windjammer Express","http://www.windjammerdelivery.com","Air Cargo Agents","Phoenix","FL"
"Southwest Airlines Cargo","http://www.swacargo.com","Air Cargo Agents","Phoenix","FL"
"Swissport Usa","http://swissport.com","Air Cargo Agents","Phoenix","FL"
"Air Transport International","http://airtransport.cc","Air Cargo Agents","Phoenix","FL"
"Cartwright Air Express","http://cartwrightcompanies.com","Air Cargo Agents","Phoenix","FL"
"Swissport Cargo","http://swissport.com","Air Cargo Agents","Phoenix","FL"
"Swissport USA, Inc","http://swissport.com","Air Cargo Agents","Phoenix","FL"
"US Xpress Inc","http://usxpress.com","Air Cargo Agents","Phoenix","FL"
"Ameriflight Inc","http://www.ameriflight.com","Air Cargo Agents","Phoenix","FL"
"Seko Air Freight","http://sekologistics.com","Air Cargo Agents","Phoenix","FL"
"George Brazil Air Conditioning & Heating","http://www.georgebrazilhvac.com","Air Conditioners","Phoenix","FL"
"George Brazil Air Conditioning & Heating","http://www.georgebrazilhvac.com","Air Conditioners","Phoenix","FL"
"AccuTemp Refrigeration - Phoenix","http://accutempaz.com/about-us/nate-north-american-technician-excellence","Air Conditioners","Phoenix","FL"
"A/C & Refrigeration","http://acandrefrigeration.com/","Air Conditioners","Phoenix","FL"
"Custom Cooling and Plumbing","http://customplumbing.com","Air Conditioners","Phoenix","FL"
"Carmel Automotive","http://carmelautomotiveaz.com","Air Conditioners","Phoenix","FL"
"Daniel's Total Car Care","http://www.danielstotalcarcare.com","Air Conditioners","Phoenix","FL"
"Dalton Air Conditioning & Custom Sheet Metal Products","http://www.daltonairconditioning.com","Air Conditioners","Phoenix","FL"
"Dial One Mears Air Conditioning and Heating Inc","https://www.mearsac.com","Air Conditioners","Phoenix","FL"
"Noble Refrigeration LLC","http://www.noblerefrigeration.net","Air Conditioners","Phoenix","FL"
"Air Dynamics","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13593310%3a13%3a4859924%3a14%3a0%3a7","Air Conditioners","Phoenix","FL"
"KB A/C and Heating","http://www.kbacandheating.com","Air Conditioners","Phoenix","FL"
"Indoor Comfort Inc.","http://iciaz.com/index.html","Air Conditioners","Phoenix","FL"
"Commerical Radiator Service Inc","http://www.crsphx.com","Air Conditioners","Phoenix","FL"
"Johnson Paul Garage","http://www.pauljohnsongarage.com","Air Conditioners","Phoenix","FL"
"Parker And Son's Cooling, Heating & Plumbing","http://www.parkerandsons.com","Air Conditioners","Phoenix","FL"
"Kool Box Inc","http://koolbox.com","Air Conditioners","Phoenix","FL"
"AZ Trusted Air LLC","https://www.aztrustedair.com","Air Conditioners","Phoenix","FL"
"George Brazil Plumbing & Electrical","http://www.GeorgeBrazilPlumbingElectrical.com","Air Conditioners","Phoenix","FL"
"Marlin Services","http://www.marlinservices.com","Air Conditioners","Phoenix","FL"
"Sears Carpet Cleaning Service AZ","http://carpetcleaningserviceaz.com","Air Conditioners","Phoenix","FL"
"Intelligent Design Air Conditioning & Heating","http://www.idesignac.com","Air Conditioners","Phoenix","FL"
"Service Experts Heating & Air Conditioning","http://www.serviceexperts.com","Air Conditioners","Phoenix","FL"
"Bob Brown Service Experts","https://www.bobbrownserviceexperts.com/contact-us/schedule-service-with-the-experts-now-at-bob-brown-service-experts-heating-amp-air/ypdefault","Air Conditioners","Phoenix","FL"
"Minuteman Home Services LLC","http://www.minutemanhomeservicesaz.com","Air Conditioners","Phoenix","FL"
"Wahl Air Conditioning Inc.","http://www.citysearch.com/profile/1712825/peoria_az/wahl_air_conditioning.html","Air Conditioners","Phoenix","FL"
"Commercial Restaurant Specialists","http://www.restaurantrepair.org","Air Coolers","Phoenix","FL"
"Spot Coolers","http://www.spot-coolers.com","Air Coolers","Phoenix","FL"
"Deer Valley Plumbing Contractors Inc","https://www.deervalleyplumbing.com","Air Coolers","Phoenix","FL"
"Simply The Best Heating And Cool","http://www.simplythebestac.com","Air Coolers","Phoenix","FL"
"Howard Air","http://www.howardair.com","Air Coolers","Phoenix","FL"
"Cooling For Less","http://api.citygridmedia.com/content/places/v2/cli","Air Coolers","Phoenix","FL"
"ACE Home Services","http://www.acehomeaz.com","Air Coolers","Phoenix","FL"
"Hoffman Refrigeration","http://www.americanstandard.com","Air Coolers","Phoenix","FL"
"Daniel's Total Car Care","http://www.danielstotalcarcare.com","Air Coolers","Phoenix","FL"
"TSC Mechanical Air Conditioning & Heating","http://www.tscair.com","Air Coolers","Phoenix","FL"
"Worlock Air Conditioning & Heating","http://www.worlockheatandacphoenix.com","Air Coolers","Phoenix","FL"
"Thunderbird Automotive Specialists","http://www.thunderbirdautomotivespecialists.com","Air Coolers","Phoenix","FL"
"American Home Water and Air, dba: American Home Water Heaters","http://www.americanhomewater.com","Air Coolers","Phoenix","FL"
"George Brazil Air Conditioning & Heating","http://www.georgebrazilhvac.com","Air Coolers","Phoenix","FL"
"CHECKMARK TRANSMISSIONS","http://www.checkmarktransmissions.com","Air Coolers","Phoenix","FL"
"Reliance Heating & Air Conditioning","https://relianceac.com","Air Coolers","Phoenix","FL"
"Sun Devil Heating and Cooling, Inc.","http://www.sundevilaz.com","Air Coolers","Phoenix","FL"
"Perry's Pool Pump","http://www.perryspoolpump.com","Air Coolers","Phoenix","FL"
"Sun State Refrigeration","http://sunstaterefrigeration.com","Air Coolers","Phoenix","FL"
"Just Air","http://www.justairllc.com","Air Coolers","Phoenix","FL"
"NLP Coaching & Skills Training Institute","http://www.nlpskills.com","Air Hostess Training Institutes","Phoenix","FL"
"Automotive Dealership Institute","http://www.autodealerinstitute.com","Air Hostess Training Institutes","Phoenix","FL"
"Pilates Institute","http://www.pilatesofscottsdale.com","Air Hostess Training Institutes","Phoenix","FL"
"Fitness Institute Arrowhead","http://tfiarrowhead.com","Air Hostess Training Institutes","Phoenix","FL"
"Innovative Air Inc","http://www.innovativeac.com","Air Pollution Control Equipment Dealers","Phoenix","FL"
"Mobile Home Depot","http://www.mobilehomedepot.net","Air Pollution Control Equipment Dealers","Phoenix","FL"
"Iseley's Home Improvement","http://www.isleysinc.com","Air Pollution Control Equipment Dealers","Phoenix","FL"
"Superior Mint","http://www.superiormint.cars","Air Pollution Control Equipment Dealers","Phoenix","FL"
"Craters & Freighters","http://www.cratersandfreightersphoenix.com","Air Pollution Control Equipment Dealers","Phoenix","FL"
"Glendale Auto Parts and Wrecking","http://www.glendaleparts.com","Air Pollution Control Equipment Dealers","Phoenix","FL"
"Disciple Nations Alliance","http://www.disciplenations.org","Alliance Churches","Phoenix","FL"
"International New Thought Alliance","http://newthoughtalliance.com","Alliance Churches","Phoenix","FL"
"Fast Action Mobile Welding Repair","http://www.phoenix-welding.net","Alloy, Iron & Steel Industries","Phoenix","FL"
"Custom Fence and Gates","http://www.customfence-gates.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Caliente Ironworks Inc.","http://www.ethicalaz.com/calienteironworks","Alloy, Iron & Steel Industries","Phoenix","FL"
"Santa Fe Custom Iron Works","http://www.santafecustomironworks.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Bakker's Ironworks Inc","http://www.bakkersironworks.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Hector's Iron Inc.","http://ironwork-az.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Artistic Forge & Metal Designs","http://www.artisticmetalsforge1.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Porter Iron Works","http://www.porterironworks.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Grizzly Iron Inc","http://www.grizzlyiron.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Ortiz Brothers Unique Patio Creations","http://www.ortiz-brothers.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Diamondback Carports","https://dbcarports.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Eaglewings Iron Craft","http://www.eaglewingsironcraft.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Manfred Design Inc","http://www.manfreddesign.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Custom Ornamental Ironworks","http://www.customironworks.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Extreme Welding & Fabrication","http://www.ethicalaz.com/extremeweldingandfabrication","Alloy, Iron & Steel Industries","Phoenix","FL"
"Perfect Patio, LLC","http://www.perfect-patio.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Gary's Gates","http://garysgates.com","Alloy, Iron & Steel Industries","Phoenix","FL"
"Artistic Metals & Design","http://www.artisticmetalsforge1.com/index.htm","Alloy, Iron & Steel Industries","Phoenix","FL"
"Safeway Fuel Station","http://www.safeway.com/ShopStores/grocery-rewards.page","Alternative Fuels Stations","Phoenix","FL"
"Safeway Fuel Station","http://www.safeway.com/ShopStores/grocery-rewards.page","Alternative Fuels Stations","Phoenix","FL"
"Shell","http://www.shell.us","Alternative Fuels Stations","Phoenix","FL"
"Bell Fuel & Food","http://www.bellford.net","Alternative Fuels Stations","Phoenix","FL"
"Flyers Energy","http://flyersenergy.com","Alternative Fuels Stations","Phoenix","FL"
"Firebird Fuel","http://www.wnr.com","Alternative Fuels Stations","Phoenix","FL"
"Phoenix Oil","http://www.arco.com","Alternative Fuels Stations","Phoenix","FL"
"Fry's Fuel Center","https://www.frysfood.com/topic/fuel-program?cid=loc_66000610F_other","Alternative Fuels Stations","Phoenix","FL"
"Pilot #1194","http://www.pilotflyingj.com","Alternative Fuels Stations","Phoenix","FL"
"Fry's Fuel Center","https://www.frysfood.com/topic/fuel-program?cid=loc_66000081F_other","Alternative Fuels Stations","Phoenix","FL"
"Phoenix Fuel","http://wnr.com","Alternative Fuels Stations","Phoenix","FL"
"Fry's Fuel Center","https://www.frysfood.com/topic/fuel-program?cid=loc_66000623F_other","Alternative Fuels Stations","Phoenix","FL"
"Fry's Fuel Center","https://www.frysfood.com/topic/fuel-program?cid=loc_66000126F_other","Alternative Fuels Stations","Phoenix","FL"
"Fry's Fuel Center","https://www.frysfood.com/topic/fuel-program?cid=loc_66000609F_other","Alternative Fuels Stations","Phoenix","FL"
"Fry's Fuel Center","https://www.frysfood.com/topic/fuel-program?cid=loc_66000698F_other","Alternative Fuels Stations","Phoenix","FL"
"Fry's Fuel Center","https://www.frysfood.com/topic/fuel-program?cid=loc_66000054F_other","Alternative Fuels Stations","Phoenix","FL"
"Safeway Fuel Station","http://www.safeway.com/ShopStores/grocery-rewards.page","Alternative Fuels Stations","Phoenix","FL"
"Fry's Fuel Center","https://www.frysfood.com/topic/fuel-program?cid=loc_66000010F_other","Alternative Fuels Stations","Phoenix","FL"
"Jafari Acupuncture and Chiropractic","http://mjafari2.tripod.com","Alternative Medicines","Phoenix","FL"
"Natural Healthworks Clinic","http://naturalhealthworksclinic.com","Alternative Medicines","Phoenix","FL"
"Nutrition Resolution, LLC","http://www.nutritionresolution.com","Alternative Medicines","Phoenix","FL"
"Heshoutang Natural Health","http://www.heshoutang.us","Alternative Medicines","Phoenix","FL"
"OneAccord Physical Therapy Phoenix","http://api.citygridmedia.com/content/places/v2/click?q=urVBa6moXC5S9VPyC16BYBn_NxLXMVobS_8vbcyI69_gxb4CfBJy9OKohTker_VRQUs_rkabzY8Aw-E7wg8PzxGIRE6Qeb1zffG2kRjt9wW32cq9uCECkL8wpv5bmgpneeOU_8gTcz07wjaMW0PjOhesT4kXoyIne0Cy1ntpJ3o2hXflhRHSSTKFsit7dxEMANuCvJ6eYn1cBAZYOFNBrsL4Z2aG_zqrXO_EBB4pPCLgU73mVjnaNpHRKTdQZaLyb_IZyVzb3bx7XfSqNkfxgW2kWrHbtm5iAzYodzPcEh5cT95Qwnua_f7JzzfgIH7sjXscdOHgfCT2EQFhUvl4a_W2YozpSgEhM6-Ic-hP9vQSd7BkcOa_edaSJ-0m6c5859OKOR2fHoBI5zjkC8wk3CQVuGmh9KzqJp7cruy1OQqhs42nV3vZv9wrkPdBx8mFFWN4gXy13H7lplQwvOzX3BtXszocMrUMXYJvXGykI4ne7sCIWkhYl9HJuPX05oMT&reference_id=0&publisher=yellowpages&placement=ypwebsitesrpr&action_target=listing_website","Alternative Medicines","Phoenix","FL"
"Hatlen Family Chiro","http://api.citygridmedia.com/content/places/v2/click?q=urVBa6moXC5S9VPyC16BYBn_NxLXMVobS_8vbcyI69_gxb4CfBJy9OKohTker_VRQUs_rkabzY8Aw-E7wg8PzxGIRE6Qeb1zffG2kRjt9wW32cq9uCECkL8wpv5bmgpnhKmUbOrd4XtKPRt5d7BZ9Xt9EL7y89HW0RBdlNLsW0UaEvTniFCjsQBFzYcqf5MiZFGrX4prh4Ad-8eSd8CVHqHc5Alryu8cKDk6T9t0CVNkVASFXoLFmOJAxcnEwEgS4IGqWOmio67yCX0A2tp8DmwPXbk5Hv_AO30zfgHPILfo4HQFSJxcfzMm7gn_LQMhoYPAWBkDYwpjByiOUZ-0RLOkUz5VaX0DzI6IB3gfQMuPt8tqtielhXap2fG6lc7LEAe0EfYmJnN6V3vk_QFj4RVSw1OTtA9Z9A_RD75RfKS7d73hj4CPvJ--CR3i33GLdgCp5kWfNxIk3Z3raHNS27GR-mfGTugi3G2deBVYAz2uChEYaX2tXw&reference_id=0&publisher=yellowpages&placement=ypwebsitesrpr&action_target=listing_website","Alternative Medicines","Phoenix","FL"
"Natures Az Medicines","http://naturesmedicines.com","Alternative Medicines","Phoenix","FL"
"Pale Horse Healing","http://www.palehorsehealing.com","Alternative Medicines","Phoenix","FL"
"Arizona Natural Concepts Medical Marijuana Dispensary","https://ancdispensary.com","Alternative Medicines","Phoenix","FL"
"Marijuana Evaluations","http://marijuanaevaluations.net","Alternative Medicines","Phoenix","FL"
"Schneider Family Practice","http://americasmiles.com","Alternative Medicines","Phoenix","FL"
"Curing Hashimoto's Disease Naturally","https://www.curinghashimoto.com","Alternative Medicines","Phoenix","FL"
"Top weed shop247","https://topweedshop247.com","Alternative Medicines","Phoenix","FL"
"Lightworkers Gifts","http://www.facebook.com/Lightworkersgiftsandhealingcenter","Alternative Medicines","Phoenix","FL"
"Freeway Metals","http://www.freewaymetals.com","Aluminium Extrusion Industry","Phoenix","FL"
"Coastal Aluminum And Architectural","http://www.coastaluminum.com","Aluminium Extrusion Industry","Phoenix","FL"
"Arizona Scrap Iron & Metal Inc","http://www.arizonascrapiron.com","Aluminium Extrusion Industry","Phoenix","FL"
"Signetix, Inc.","http://www.signetix.com","Aluminium Extrusion Industry","Phoenix","FL"
"The Werks C&C, Inc.","http://www.thewerkscandc.com","Aluminium Extrusion Industry","Phoenix","FL"
"R J Ruff & Company","http://rjruffco.com","Aluminium Extrusion Industry","Phoenix","FL"
"Metalworks Inc","http://www.ethicalaz.com/metalworksinc","Aluminium Extrusion Industry","Phoenix","FL"
"Allfab Engineering","http://www.allfabeng.com","Aluminium Extrusion Industry","Phoenix","FL"
"Advanced Metal Sales LLC","http://www.advancedmetalsales.com","Aluminium Extrusion Industry","Phoenix","FL"
"Alumizona Inc","http://alumizona.com","Aluminium Extrusion Industry","Phoenix","FL"
"Industrial Metal Supply - Phoenix","https://www.industrialmetalsupply.com","Aluminium Extrusion Industry","Phoenix","FL"
"Tube Service Co.","http://www.tubeservice.com","Aluminium Extrusion Industry","Phoenix","FL"
"Apache Steel Company","http://www.apachetileoutlet.com","Aluminium Extrusion Industry","Phoenix","FL"
"Sapa Extrusions","http://www.sapagroup.com/en","Aluminium Extrusion Industry","Phoenix","FL"
"Hydro Aluminum North America","http://hydro.com","Aluminium Extrusion Industry","Phoenix","FL"
"Profile Precision Extrusions","http://profile-extrusion.com","Aluminium Extrusion Industry","Phoenix","FL"
